Feature,Importance
Rp_PeakTime_aVR,0.0002076771501491788
Rp_Dur_aVR,0.0002059620357424008
Rp_PeakTime_III,0.00020559095977654
T+_Dur_aVR,0.00020067834289329102
Pp_Dur_III,0.00019708136024015196
Rp_Dur_III,0.00018612423150987396
Pp_PeakTime_III,0.00018305118589801193
T-_Amp_II,0.00017298202578956378
T_Morph_aVF,0.0001620780890312215
T-_Dur_II,0.00016059316967718438
P_Morph_aVL,0.00015722624408567523
Rp_PeakTime_aVF,0.00015698356132976844
T_Morph_III,0.00015317499040588684
T+_Amp_aVR,0.0001475059247429528
Rp_Dur_aVF,0.0001408101860027958
P_Morph_III,0.0001357641015573729
T_Morph_aVL,0.00013532613155805304
P_Morph_V2,0.00013314365951275185
Tp_Dur_III,0.00013101102666199533
sex,0.00013051075467862837
Tp_Amp_III,0.00012570171396443709
Tp_PeakTime_III,0.00011619130661900654
P_Morph_aVF,0.00011062408550286804
is_missing_P_Off_Global,0.00010505286855139416
is_missing_P_Dur_Global,0.00010472355322017493
Pp_PeakTime_V3,0.0001030665243971361
P_Morph_V1,0.00010080602397761885
P_Morph_I,0.00010078489099750912
Tp_Dur_I,9.52593077373327e-05
T_Morph_V4,9.119079239985686e-05
T_Morph_V1,9.02310368083411e-05
T_Morph_V2,8.930502060329079e-05
Tp_Dur_aVF,8.919006369182784e-05
Tp_PeakTime_I,8.671932731234946e-05
P_Morph_V3,8.460752436626257e-05
Tp_PeakTime_aVF,8.416600276606352e-05
Tp_Amp_I,8.125219177980875e-05
P-_Dur_V3,8.116883208144761e-05
Tp_Amp_aVL,8.07691621222094e-05
Tp_PeakTime_aVL,7.850719504207576e-05
Pp_Dur_V3,7.546331633981179e-05
T_Morph_V3,7.374402639214051e-05
P_Morph_II,7.229032817306922e-05
P_Found_Global,7.142291213478312e-05
is_missing_HR_Atrial_Global,7.02735091233235e-05
Tp_Amp_aVF,6.971012175873337e-05
Tp_Dur_aVL,6.549275257892027e-05
Tp_Amp_aVR,6.473068354102044e-05
Rp_PeakTime_II,6.424304201038198e-05
Tp_Dur_aVR,6.181627224985355e-05
is_missing_PR_Int_Global,6.124259392924348e-05
Tp_Amp_V4,6.068600834753331e-05
Tp_Dur_V5,6.0138361979422394e-05
Pp_Dur_aVF,6.01348894751748e-05
T_Morph_aVR,5.902134978254067e-05
P_Morph_V4,5.881604852353003e-05
